CountyID,perc_college,LifeExp
59,30.6192712192231,66.0971290569347
60,31.0797078437199,68.0099025074764
61,31.8981974137994,58.489365018913
62,27.4883827344535,67.8746192515159
63,28.3339630816529,72.0226786261267
64,24.9071230844646,64.0016561804858
65,24.6410438676221,64.6719381082516
66,31.5176432070213,76.0772966834422
67,32.2410488931471,57.5515120657116
68,30.2650211336525,69.48909561791
69,34.6113373393987,65.1441625373221
70,40.2504234281357,55.0017619802044
71,27.5448441697173,59.2934604679064
72,18.4541556217959,48.5372344415961
73,35.0286926223113,65.6594144510922
74,26.453996187088,54.3757252247418
75,26.5599569176632,55.3398934271975
76,35.1278568484835,69.4845331684393
77,28.576134964745,79.2344326551447
78,23.8964114387273,59.5469583853786
79,30.9065173987458,75.3168105966414
80,29.3055431878048,69.1529947347225
81,30.0288209294994,53.4579222361114
82,31.9264020056317,57.9376632970378
83,28.146699841038,72.7376933080998
84,33.2218827425942,69.6271037119119
85,28.8975671909063,66.163168896436
86,31.6589098195785,82.5017932261754
87,35.4841950657467,55.4964338289945
88,32.175907454169,75.4532384692191
89,28.3703420723439,60.6977381463239
90,35.7440380922555,74.835915281424
91,34.9675192798106,79.1877924657031
92,32.7419847975404,78.4890224044633
93,31.1936586755572,67.4055769927214
94,26.8604696198031,64.6060016995256
95,36.80326224265,58.1239547703978
96,26.9987020642644,74.8345925589367
97,40.9366649650829,74.7762053159229
98,37.6630531309259,73.2168243380403
99,28.8214982044976,61.2253632770804
100,24.8678954984661,46.6695006948215
101,26.4479671815035,64.8635406819359
102,31.2844185457826,72.4176312531253
103,28.7665406076881,59.4866376983055
104,28.2622870030113,67.4282821382179
105,25.2419071636749,58.1406272336308
106,29.7748613759554,71.8162925859694
107,26.0754776527146,58.8237475461078
108,21.6602903170593,64.2349114206576
109,28.0988673985612,70.9283455314937
110,34.5949830453038,58.6094069521236
111,27.123265186958,73.9923397574286
112,33.0398216111252,62.4554786144717
113,21.9105864585542,60.5628271917945
114,29.7221901723773,66.0303218968963
115,32.5970360197173,79.2757152331436
116,31.5057668108336,78.4667057044697
117,30.5283809707447,61.5599577654567
118,26.7964699584731,50.9463907618087
119,25.7514782698321,60.974907892575
120,24.8793560469754,58.1402327580742
121,30.5882329855006,66.2372395128823
122,25.262626929076,55.0692738480106
123,27.5472127814967,66.087164900222
124,28.7195390390088,66.3878866608528
125,39.219310026161,87.8684058614915
126,26.7402504915227,67.7018250854857
127,31.1769328614243,67.332174234241
128,30.3898042478186,54.6413952612099
129,25.1907168293494,62.3560179803932
130,29.643459569382,67.9620700697167
131,37.2227542921168,72.1994918229876
132,32.2575202653961,66.4811938843029
133,30.2061646099647,64.9485824837786
134,27.8875158383019,74.0917904040004
135,19.7337638922974,47.6618936673176
136,35.6566860670709,69.0887996027143
137,22.6967996453759,61.8299233711668
138,33.6997375543867,61.7395194161226
139,39.5455178460874,82.83899689139
140,22.780534195141,61.3202097228686
141,33.5089216768736,83.0028369846171
142,28.6890125529877,67.2272803810696
143,22.1392792042726,52.9753787837723
144,22.4266617310912,58.0612326901255
145,21.992319132127,70.9775256820998
146,27.3454673891485,74.0748361639392
147,22.6912220750205,62.7112329016258
148,33.4395838648791,82.7504112933506
149,40.5005447026284,76.7050023080738
150,23.5648476198241,53.9372944734524
151,33.9386942373759,66.3698668002847
152,33.8452112050046,79.1102359688609
153,31.6610128947506,57.8620666429452
154,24.958116958615,65.74955607488
155,29.4027369668467,63.4495391405402
156,28.5980233241488,62.5784538662089
157,32.8149476661024,65.0322941912462
158,28.1378062194809,64.4538582186618
159,34.8848669334281,58.1620647626137
160,28.1270957111649,54.9600153901188
161,35.2635573278967,55.0973080936582
162,24.7541149666697,50.9731552914372
163,23.6992237762094,70.0411893169696
164,46.205199674712,76.2836492059176
165,27.9157120591978,71.3867750810865
166,31.4911379577036,62.8066254599296
167,33.1828483701693,65.08614736862
168,27.5810968714563,55.9836651644146
169,32.584310221568,67.0005148717256
170,31.8448226369254,70.4862489914271
171,28.9230974617915,56.896045999108
172,30.3264651676266,62.9040862687965
173,29.8296637313077,70.8913434752785
174,40.6422594950809,57.7942356512295
175,26.2933195186359,61.8441484053732
176,24.5200186646267,44.8652741527826
177,30.1889419958554,49.2890245845862
178,31.5524037472157,62.944352128205
179,32.1826173945509,69.9793303409979
180,27.7081733364445,73.0132626949866
181,24.683369330144,64.4148471486447
182,36.3159258804475,68.1964089066608
183,28.2517480602322,62.3169140930496
184,25.6724356867331,61.9307413370914
185,28.8186021552945,59.3440277931529
186,29.0141205282572,73.8026829164641
187,35.5496014485682,78.7594883349485
188,30.423686460986,48.6665040421193
189,33.7702689259226,69.5911060497333
190,27.5035399141387,65.9821816332499
191,31.072226547908,64.4748137098566
192,28.3765704425458,67.5786432753308
193,30.4729176408679,71.2089380853287
194,25.5231832101123,66.0211504167845
195,23.4459923333601,62.7697443056788
196,39.9860669237398,54.7596400565155
197,33.0035441183621,70.1513506075082
198,23.7436431918753,56.0800538997915
199,26.9441704165979,62.2982685313304
200,24.0725995770135,58.6443417366593
201,40.9940517444186,77.2207304062004
202,36.5620648821676,67.940844148354
203,28.6742747165182,68.4332854901957
204,32.7159702961605,53.3015745365459
205,27.9283002604057,69.1803837589191
206,27.6187655269221,59.2206657269568
207,26.0569858107488,49.9237206840928
208,27.0269136627024,54.4238725602509
209,38.2545373366835,61.1659505574135
210,29.7298593745728,70.4489082614143
211,30.5962261821379,58.4392176198898
212,31.2184371479955,63.7760777572778
213,36.1623793924267,52.4945748702537
214,27.4196808452761,67.5620386888477
215,25.0374642480398,60.2166806236362
216,38.378484662016,89.6450119371349
217,27.7941839154736,58.3729450220474
218,26.3846701503006,59.8139027936914
219,23.8186344055835,56.0230670585951
220,23.576421388411,61.6442017605236
221,27.1301326035101,49.5659265199485
222,33.0899290858326,56.0817478724515
223,35.5492406946486,58.5464322848568
224,33.5379417691779,69.3975108204614
225,28.1817135145237,53.0416045114982
226,30.298749686923,72.855471807339
227,26.4770176815997,62.9270736569968
228,26.41390919213,62.0340703706501
229,34.4232524948846,54.6659684717211
230,24.9220371069823,62.1313808743082
231,39.7764698274623,80.9588215556788
232,29.5484020301707,52.3238477906906
233,31.0726941331461,71.1326259663615
234,26.3073614763021,55.3266366810554
235,27.1280565511837,67.0428212906017
236,23.4149193384738,66.7961418801885
237,29.0853730581364,63.2094016741374
238,32.0949120246223,68.2846187166436
239,31.6215217208069,75.748127571654
240,26.0923175647262,54.4073343183861
241,26.05689014573,57.527649408154
242,27.4890064082857,71.1186366859764
243,37.4803033492318,67.4767228959941
244,24.3134818966713,50.8306356455639
245,29.104742028099,63.1892961011965
246,39.5118091083946,63.7814991347427
247,29.495125573356,70.5788480784003
248,23.200796480893,64.0180113458608
249,26.6761528236297,62.01146456186
250,32.4272998945244,62.4409697312803
251,28.1219856416511,63.2849497186465
252,27.1906181822511,59.7682773339531
253,28.2804138293577,58.604458897739
254,30.4524832356961,72.5684704239553
255,37.9925438557291,65.0076042999801
256,29.5571744393056,62.1367188155012
257,35.4039974807576,73.3134416704342
258,33.1537705782528,61.2269311516153
259,29.4318005224693,58.0312584916942
260,22.335489985547,61.6047674515582
261,27.3944134122374,54.9706049435545
262,27.5506477343076,66.7090947234013
263,30.2357721638076,81.5171024291864
264,36.5009933883341,58.2520963675285
265,41.4653948691555,55.8277375911339
266,37.7379052949189,76.1024153015047
267,29.3342451783553,68.6953961712485
268,21.2173630222118,58.4536017922415
269,28.0561006796413,67.5924210060121
270,30.4460361153665,62.518250154048
271,34.2250650203372,67.6037957551949
272,34.8126398424214,66.147721783089
273,33.4215471470823,67.9601183929736
274,23.0236282510027,71.0690254064594
275,34.2482152281668,67.367322724448
276,27.7672139178639,48.1728030508234
277,30.8740135008063,68.7586948911021
278,30.3727558858687,64.7027875800661
279,32.1408338248525,59.0455332533147
280,30.1233749141307,58.4486791093674
281,21.6626245120717,60.5646183577724
282,33.6824798238672,61.8009144259678
283,31.9301328417484,74.7163063775193
284,28.6717418736089,60.2533703560576
285,30.5907225552334,43.5196769681445
286,30.6701932268423,55.8068493804786
287,31.105097342805,54.1966395374707
288,38.2042308298874,56.9616962396098
289,28.9047481053326,65.991937869176
290,30.8403269194233,72.5108705606569
291,35.8419193653455,75.5919859504965
292,35.2709051168846,67.7215431548903
293,35.7263155519018,75.0321518862586
294,27.1126599947022,45.3193863664515
295,40.0124136514641,65.3256883040232
296,30.3335043546509,66.7162844724195
297,39.3342592235343,60.56201090879
298,23.2454865698464,61.302196547487
299,30.1049179317712,68.5285068200038
300,36.2495728548461,55.0381153504588
301,26.423789063886,58.7767640039891
302,26.2365551589113,68.0871023501719
303,25.3073064819655,65.5240037945392
304,24.7374336033063,68.6032865589341
305,27.814202334098,75.723048032316
306,31.6558958647949,64.2268638687592
307,19.9289475103964,52.8119695020456
308,31.0599021668615,67.7443696107844
309,36.1833752320829,54.6499759121226
310,40.1878700912022,69.7166773233003
311,36.5058799610029,69.7334481592144
312,33.7838738189798,68.6011433315403
313,21.3663480044284,50.2958751675516
314,26.9924664599661,54.1937985671949
315,28.2397677170869,48.3819669983607
316,33.5176195137845,79.8717458570712
317,29.4716433299811,56.6132195230297
318,23.7067568596991,47.1295907924326
319,38.4221785404706,71.8315980644688
320,34.5569564589798,65.5642611082344
321,31.1871513624551,49.0079681651035
322,36.0905430516291,87.711341293929
323,23.3061285638251,56.6539259580629
324,33.304101488949,69.9350934986852
325,27.3854381184329,61.8304997595745
326,33.4187276092536,76.1255298629367
327,29.6958902266996,67.5283325850347
328,33.1648035651573,84.2587128654429
329,36.677588075297,65.4278263905257
330,30.0364504515845,57.1313356125829
331,35.0877931847605,60.6003345744054
332,24.0578298242601,54.0068508549353
333,26.3919777978199,62.3173455955544
334,37.5960885569409,77.8933297722997
335,31.8869398651197,62.6375845028604
336,19.7388858978314,52.4783907394425
337,23.1798127395881,58.5336627603326
338,28.9960949220544,69.1289635209168
339,34.3288970216724,68.326696250806
340,29.4905837214239,67.9300856555353
341,33.1209373601033,68.6752295303459
342,34.7950268889391,62.271220180556
343,38.3552741443147,64.6429567955494
344,30.2800836663748,74.0965229403923
345,29.7400904690955,67.7576483560595
346,21.2338132042887,47.1525025937892
347,30.4966379704391,68.9750799620246
348,27.1407497105222,59.8364292693917
349,25.1299520859795,58.336865224421
350,29.1004688447623,60.9895964901973
351,35.0747158637183,73.8859378316995
352,20.0362575565571,42.4349604894104
353,27.8636035639729,71.0230656089636
354,30.5831864179135,78.1284596216338
355,25.5339621497252,56.9785030771701
356,31.6695147124961,93.5250133968764
357,32.0571496030787,62.297832277911
358,29.83481920362,65.3948598144211
359,17.6705090311999,50.4068077396829
360,42.8572907293332,72.7857578227085
361,28.973503712659,64.4548841064255
362,33.2559664079384,70.0664785878223
363,31.3688324551827,56.7276149693822
364,35.1233661740918,71.7365691967454
365,34.0882972318704,55.493494855915
366,28.9510341438575,58.702765867386
367,31.8908388610425,49.4695545998448
368,25.2729558443805,63.2370612201372
369,34.2846150544966,70.914782728566
370,27.6948083055782,59.5242127153032
371,42.0838667689411,87.2872747586566
372,21.7447555215591,61.0791758790759
373,27.6800637851699,63.1901712167313
374,34.1268993137962,62.6082034404294
375,32.5506627343933,64.6768990760199
376,27.052594807425,55.0993445938808
377,25.0160962889624,57.2195374016083
378,30.7223785235535,53.1242187229935
379,29.9284629341654,65.4997635829045
380,21.0485938136797,55.631401082161
381,30.1727553356693,63.5429253059639
382,30.9511515784623,61.9531245217384
383,30.8736319849092,75.0171212110562
384,24.7249147869866,71.0308352352634
385,32.3806663915132,49.0232048619552
386,36.8928506847962,68.6359197948847
387,32.2811820158991,67.8927073717278
388,24.3220576481283,58.8495072605439
389,27.8217726515405,72.2421473134901
390,31.730518097768,54.2725463838503
391,26.7647718434087,57.1933319243873
392,19.2117683249236,55.5932387503717
393,34.421254100141,79.2131286134382
394,25.8526119418774,61.1074709833378
395,27.1321986461586,59.3213396402976
396,37.5195030450227,81.3044374029639
397,26.129275351973,62.7045467770178
398,34.2286577009465,65.2326334471767
399,23.6965856059061,59.0907958847546
400,28.2272879846301,73.3339961275134
401,29.6322199043176,54.2474446019305
402,24.1567428778782,67.7082516035611
403,26.8262586754555,60.3157549548184
404,29.8557922353584,60.6239955474809
405,33.3534798436697,71.696719669519
406,21.7472672828745,48.7179534966278
407,28.2512288039437,67.9147291438355
408,33.7820321927274,69.4875563107817
409,27.305954200112,66.9144141424248
410,31.1364596083647,85.4218332894659
411,32.4611428503222,78.0076347436379
412,31.3391750766584,63.2145072810652
413,33.2662883973569,58.1476292201995
414,29.3864566951131,78.1507923381202
415,27.9316174320394,62.1362764239218
416,16.7842552398551,53.7688544604185
417,29.5352949076026,68.7357419799666
418,32.1514234817999,63.4823754664876
419,32.6769942043408,52.0218822642193
420,27.2236082434337,69.2526157433176
421,38.8975145488758,67.6059529281467
422,31.4321220981441,62.7991644503412
423,30.6315792922944,68.4614679088336
424,36.3613338973426,79.920713908118
425,26.4076688934037,64.8156502040862
426,27.7483068803764,62.187645611745
427,41.9872624002488,78.747404650924
428,30.0556459361044,57.2711825455635
429,38.1678421070415,76.758715741555
430,22.8074667754274,48.3404682461398
431,29.0474159897855,62.3129662557084
432,31.8921195181842,64.4196121519255
433,31.500192726029,59.6824262785266
434,24.9718187024458,59.7458082111246
435,30.0962963731269,50.3936834973602
436,24.6128967344401,66.7905837673693
437,33.5635166262214,74.7962924493091
438,35.4238754493032,66.7074700627838
439,18.8750615175629,53.5052550072666
440,36.1784673115007,64.9325903745937
441,23.7947775159575,55.4424500266116
442,32.2738463449132,57.2810597957999
443,33.299513190713,65.4866531644692
444,29.0005508594928,65.0467084023975
445,26.774430215701,59.3268922971317
446,30.8266051062103,74.2825345070739
447,32.1940935035723,73.5007770394246
448,34.4165140997435,56.4835950544538
449,19.7383150804902,61.1028473515191
450,21.8181036597049,52.9066092741936
451,37.1520117059409,85.9877032007835
452,35.2331442355577,73.8652519099104
453,32.1764447445384,64.6772862971255
454,33.5758920355553,67.4480258185102
455,34.585874588205,63.3188697085505
456,16.6953860076716,53.1897503981679
457,35.5513854831941,69.5302493111115
458,27.5750620171884,57.7013084916928
459,31.153084153156,62.132727651938
460,28.5242109955821,63.5178705945564
461,34.3598247703937,64.7189171149878
462,28.2576377552219,56.0509089192806
463,32.5925188294412,63.7045784479802
464,28.0465751068051,59.539067541142
465,24.5360639544925,70.4248060773592
466,36.0500525522013,82.5843191643998
467,33.7045000563714,59.6784930694192
468,38.6213111957823,80.2020993824432
469,30.3257696628965,67.3464454574325
470,35.6250137291409,63.9991349990861
471,39.8770952700954,57.2993165857549
472,28.5925894248052,54.5250813395065
473,23.3852444362239,63.9671944998233
474,28.8032421643094,61.8509375667773
475,28.9297938000731,69.0273908479361
476,30.7584025225466,65.1802162634868
477,38.5615248865964,68.2428135708935
478,28.3692805374733,68.6846033459088
479,31.8650232790246,60.451133155924
480,28.8615796755223,69.7555482960843
481,30.1022535426252,55.0741432220765
482,31.5702883175313,67.8807242952306
483,36.6410734801849,52.1781521275031
484,30.6065918874539,52.149587769776
485,33.5642116001556,60.5947142124974
486,33.8943001489177,60.1763634488065
487,34.5738663542782,64.5090407306981
488,27.1280272390781,68.5174923491106
489,38.1344060709734,69.5332126854439
490,28.0952163035299,59.2871331781916
491,29.4710791617512,79.5545834073345
492,37.0202513385709,63.6278554323938
493,36.4704195307279,58.3948284802745
494,24.5500406379438,60.3703793787298
495,25.6346449979127,73.94526056886
496,23.2096047031469,43.5257161485632
497,30.9092359630992,65.9052222058111
498,30.8242043395923,66.2900429894987
499,31.8205734367753,68.3814885382166
500,32.7607885710928,80.6422886283065
501,26.9905357700749,58.6841459996349
502,25.0315070445064,64.1456377242521
503,35.1339252803745,53.9404086967867
504,33.7553065130316,63.2986785101541
505,22.4541673133565,69.8987938905592
506,29.5242627457536,57.6609319214168
507,25.5202608862175,54.5449417430193
508,19.6462446472902,56.551302784632
509,30.7506006559407,75.5915954658284
510,29.6039414537071,57.9508146032065
511,29.5131536624346,55.966672811467
512,31.0807627090062,54.2958160414806
513,34.4123258219829,75.8702952994755
514,31.0279875224169,59.1421716447195
515,26.9178207856324,54.3012622766363
516,26.3260037403936,56.7813337969482
517,29.3409860347941,42.3368889092615
518,31.5500849328948,56.1119471511421
519,24.8015982364898,50.9870251580846
520,29.0784556557881,61.1512994171375
521,34.8363363008396,55.6998625993131
522,29.4585995438276,65.6824886538613
523,26.5078966620281,58.3359670591538
524,28.6202741578723,62.0674967166373
525,35.5732427268099,76.8219722645744
526,32.7502198060707,63.3012888558622
527,36.183379000408,67.0175693659153
528,30.6954892858089,64.8133626233797
529,32.0513754824521,81.5138183434213
530,27.2077154382593,56.7932370177801
531,33.0268533446517,61.3663575377024
532,27.4683322890538,65.0102639034698
533,22.8971724765213,55.8671126182127
534,30.6399648284206,65.6886192297277
535,39.7292560886572,67.5042990308585
536,34.0045716978653,65.6486650655013
537,35.8262669497313,68.7587493817733
538,31.7942786154658,56.2477267988135
539,26.9572141084189,70.2061169421545
540,28.9887957244486,61.9673515710426
541,28.6337594659404,70.0648624206768
542,27.6565011010896,71.3457881174649
543,33.5208364196486,70.2669750985328
544,24.0131824881729,56.5288667122031
545,34.3318306605639,65.2428904397224
546,34.3207624311295,55.0847429646403
547,24.0068882046563,60.1937882101012
548,33.1974599895027,69.9647632283555
549,42.1511332617225,80.5567602337087
550,27.213922590292,59.7409972104333
551,34.2245212070404,54.8911672266645
552,26.088990771903,57.264548397057
553,35.553557091014,59.6550482965875
554,31.2491235996328,67.3052690071518
555,38.2595769581158,63.0830144782548
556,22.7051463573154,54.4333176545191
557,29.7435105693732,67.5161689562377
558,27.365374119372,75.0169385264901
559,29.0136756546185,50.4871376283835
560,26.85210628657,61.9701460408668
561,25.830782097325,54.6551337184731
562,32.8936118730823,60.9945309264403
563,24.5620964296154,64.8936857047568
564,37.4201546577814,71.0552687872136
565,24.0689670734312,64.2290186304238
566,30.5053957569764,71.312315021251
567,32.6649464341324,77.3871352100781
568,32.9336766954631,81.3555524307109
569,28.4912666806681,52.9568845243432
570,30.397509976642,54.9294321051398
571,34.8063207590484,63.7229995901405
572,22.7176704146179,52.0165419158539
573,26.0913014423396,53.6702725720458
574,31.6020115715831,70.3111625594442
575,27.776090108315,61.4821498814716
576,36.850019969855,72.0648022625035
577,33.3662693167742,65.1858757034582
578,30.3608337620738,60.1982995993659
579,22.4612134123166,62.5449145949786
580,30.1305011266312,57.9016225976888
581,28.417920659015,77.8305086133157
582,29.488267432397,73.6529211156353
583,24.0922038647216,54.2376725802027
584,32.4932902191496,57.5175046363373
585,24.8052177984648,61.6618490397507
586,28.868890092788,70.747674114113
587,31.9071291472568,57.4017615476682
588,26.0824210549348,60.1887391152604
589,32.9149570284003,65.2779680303683
590,23.4174479917415,58.6380103611282
591,15.9511266051973,45.6772956545655
592,32.3248399539293,65.0145847748937
593,34.202699134805,70.6699046436571
594,28.5707728820431,76.9451366127101
595,32.520631272958,68.9371474353767
596,24.2204173745816,59.1453981036135
597,29.3642569658717,73.9285241276815
598,20.2924081197969,61.7203742207261
599,35.9059044571926,72.878575885225
600,39.2995543077158,78.8216145414778
601,35.3700613014099,62.0679262589689
602,29.8632651679313,60.6542937398929
603,29.8333482886204,67.4175427481705
604,22.4196618842445,70.1576775795899
605,33.9519267194411,62.2787176451095
606,28.9463290965411,56.0123775123338
607,26.7162853731946,65.4104001368517
608,22.9398710367085,58.785980422217
609,28.5011875167686,65.0603912043802
610,25.7546943249165,59.6424206855637
611,28.0148473983608,71.5346507158967
612,23.912000061182,61.0709233192015
613,38.4379474147285,66.8860132842847
614,29.9199873639602,55.3877097787425
615,35.3747253863619,78.5448111091559
616,16.9915016487117,53.2253850559774
617,27.7340108500258,59.0295218987127
618,26.6225885420396,65.5569901078412
619,23.8853691031704,58.9398150289044
620,37.7330457711205,53.6804019452995
621,22.9235904011526,63.5313321743586
622,31.5919513020401,77.839530775471
623,34.2321814278985,74.8050766449642
624,30.8909509420901,64.6722436682389
625,25.6237226125224,54.8262506034007
626,34.7058290336208,66.8074497527995
627,30.8529404092042,60.4393606696906
628,24.6825104680898,69.9453260659671
629,23.0597547619897,62.1894474450317
630,40.4335871724657,79.0929283791222
631,26.6074842729078,62.5938787961042
632,20.7221417304098,56.625565368415
633,32.6662968137683,85.5976396506017
634,31.5511512803045,63.3130545802107
635,23.230828321387,64.5359224730323
636,20.2852179320902,53.2235400484437
637,29.418487414207,63.2737319394427
638,35.6969814585471,72.6648914200371
639,33.1806201759107,56.0632955231509
640,27.5353128791901,59.5991306621898
641,25.8290588420781,60.5930544882403
642,31.3553337837527,61.1887363492407
643,30.7867667360808,68.2820827398793
644,33.1485587334636,69.7895089307111
645,28.0210102485555,60.7730359181239
646,34.4967702660155,74.2963254332396
647,25.8459423633188,61.5961136858538
648,28.3472764994002,62.544553111577
649,33.7040726186295,66.7074864571834
650,34.9498580431356,69.3806067947713
651,20.3074764927331,54.9890618417453
652,30.5359520350808,76.1876390813886
653,33.0438950586732,59.1469907306793
654,22.7458784325468,58.7237807558617
655,32.4031279993761,66.7618584544243
656,25.859128648016,72.1827397993276
657,35.1012650608221,66.8691451468979
658,32.6924101605132,72.6273063295373
659,33.8452614749781,46.3351885006258
660,30.6035966464352,54.4600642300446
661,34.3182421707888,64.4804634839013
662,36.9025726415727,63.4265337138035
663,39.8312400772782,48.4553075006459
664,29.8580247262547,70.8657859064331
665,18.754744548338,65.3947943525581
666,30.15763002297,48.8609330229239
667,31.0278060422499,61.529945208494
668,29.223273264278,58.6380290733167
669,32.8414431038854,69.7905619270557
670,35.0533898225713,55.7542679199198
671,27.4100878491609,67.2434656655901
672,28.5295233642194,66.1586573707104
673,31.9892110440017,69.4103767322505
674,27.2488812925543,60.0075984845263
675,30.4563369174412,62.0236409090049
676,20.1914620055735,56.4580624562629
677,24.4005013930119,52.1412066209461
678,23.3612226219794,58.9013428100151
679,25.7318815163638,60.3901073658051
680,26.5334773603467,64.202126824404
681,31.9115257127319,54.6528330452199
682,34.9105650126132,81.5763704933253
683,26.3630823545623,67.0253390658675
684,25.01580508811,71.8126474115061
685,24.7915557050525,67.2809336418181
686,27.9270563681816,54.7648484035962
687,28.8048546592372,49.1287794225368
688,32.4180876691913,61.6924493507816
689,28.3933757891581,59.4949154976792
690,19.6075536556999,60.8501001590152
691,29.5428286222493,50.6681511790646
692,35.9359340532578,61.2012400732573
693,35.9580063425516,71.914021008667
694,26.0551839094439,55.3748117783355
695,22.2611172818121,69.2429049561553
696,42.2903024593264,62.7750547165331
697,29.1878902876029,65.6782188302425
698,29.5127437494719,64.1763094729879
699,32.1028709434907,51.6156961585138
700,21.9298027169044,57.0544011183462
701,26.3589044440436,63.1290978128007
702,22.29778797355,53.6810151569222
703,26.534526929947,71.4774977675836
704,30.5942471650228,66.9317980901947
705,23.1764527100654,50.176908797287
706,32.9499133968366,74.5163300376402
707,31.4467201440867,51.8218278728724
708,25.4789248718968,48.5744483219463
709,31.1316247119053,50.893487297479
710,33.7404058124692,72.7711617072271
711,35.3054762663087,74.7823002759991
712,28.9357586067674,61.1105413505998
713,29.5318160304448,62.9989072647088
714,29.5664293250904,67.3241710991333
715,37.2073087802752,55.3562062688613
716,35.62535946139,75.1772923127107
717,34.1720078387852,61.4856197976099
718,28.5632960007965,72.5899141441603
719,31.866207170832,72.3642158619713
720,32.0164516561035,50.4453317709482
721,24.7916335285534,55.715313805094
722,21.3584774233963,53.284374216888
723,33.2091501382581,50.0342085124961
724,22.3534473440979,61.1233918142813
725,30.0084184424211,58.1694147474743
726,31.2512391067417,61.986017627812
727,32.8193369515294,62.4943774569245
728,30.9471311875741,72.3082589117965
729,26.3357309685144,57.9489999211568
730,34.9318292994773,75.2282406342673
731,38.6931688345312,85.5758456476214
732,34.4058940446272,85.7762940008603
733,20.2817454933801,53.0509302269481
734,36.9978809270147,70.9725927268118
735,29.7197202690687,72.0736889578556
736,32.6245713965965,59.4879107182161
737,33.1101661793553,66.1283570335491
738,29.5165696339665,75.9643637731933
739,29.6236840117564,64.3667452345147
740,35.0957853466545,60.2645281737117
741,33.5580096124312,58.7164136249136
742,34.9513112302212,73.3532364145099
743,41.9146334761516,85.6130605334802
744,33.3220793184704,46.2011438945666
745,31.0369057869265,72.299962204269
746,18.9468344471219,52.8760958019599
747,43.4585700162306,70.3288068096205
748,27.5866158910185,73.6891929746459
749,41.873673575477,90.2596640370705
750,31.8732178400249,62.4337089983173
751,37.692150994484,66.6652796012772
752,29.4514483941188,53.6441689513745
753,32.5573537734906,62.0150389129287
754,31.0697898982113,65.5811879022441
755,29.0693965031325,65.8163844177259
756,29.3980308768875,74.0193968014117
757,35.0641716792213,72.5303742904483
758,28.9927092651425,59.2249193888128
759,19.811587527796,56.7279511202196
760,29.0205537558509,56.5900829962809
761,32.6989530276814,60.1986957070748
762,33.0822785817572,70.9331772793298
763,33.0828390873872,54.7415000338998
764,21.5394923956546,64.4011890991014
765,31.843710290056,78.5453303141756
766,34.8392960497353,66.529797686119
767,36.3828934073383,66.7343054674285
768,28.8751936447794,60.0412202264592
769,28.390537069086,57.6472254271618
770,37.4391891593902,72.2109632081471
771,21.6603597711034,51.0206410740754
772,27.8158501154344,54.9702575050099
773,32.2873103967873,61.3837181681527
774,21.9111311730939,57.5510411614928
775,31.3981393121588,64.5473406516474
776,39.389320105261,54.0939764727795
777,29.9796967328183,68.4686284880794
778,28.6077298751821,61.4301271368736
779,32.3745585701703,57.0789976018076
780,28.6046391460635,60.0098615451617
781,34.0670018703953,75.4883394852214
782,34.5221773222485,59.2747065577873
783,30.0134583061506,65.4502656049588
784,24.1165392112514,68.9762052214422
